"label","en_text","id_text"
"positive","The company booked April-June new orders worth 949 mln eur , compared with 786 mln eur in the same period a year ago .","Perusahaan membukukan pesanan baru pada bulan April-Juni senilai 949 juta euro, dibandingkan dengan 786 juta euro pada periode yang sama tahun lalu."
"positive","In a release , the Company said that Vocollect T2 customers in North America can now take advantage of its Voice Directed Warehousing solution and increase warehouse efficiency and productivity gains at a discounted price .","Dalam rilisnya, Perusahaan mengatakan bahwa pelanggan Vocollect T2 di Amerika Utara kini dapat memanfaatkan solusi Voice Directed Warehousing dan meningkatkan efisiensi gudang serta peningkatan produktivitas dengan harga diskon."
"positive","And earlier this month , the company signed a deal with India-based information technology services giant Wipro Technologies to transfer and sell its radio access related R&D activities in Berlin .","Dan awal bulan ini, perusahaan tersebut menandatangani kesepakatan dengan raksasa layanan teknologi informasi yang berbasis di India, Wipro Technologies, untuk mentransfer dan menjual aktivitas penelitian dan pengembangan terkait akses radio di Berlin."
"positive","Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .","Namun, Metsaliitto mempersempit kerugian bersihnya pada kuartal kedua tahun 2007 menjadi 5,0 juta euro$6,9 juta dari 61 juta euro$83,7 juta pada tahun lalu."
"positive","According to Kesko , the company agreed with the city administration about lease of the building in 2006 , its resettlement and construction of a five-star hotel Hilton for 120 rooms .","Menurut Kesko, perusahaan sepakat dengan pemerintah kota tentang sewa gedung pada tahun 2006, pemukiman kembali dan pembangunan hotel bintang lima Hilton untuk 120 kamar."
"positive","`` This vessel order will help Aspo secure the long-term competitiveness of its fleet , both in terms of technology and pricing .","`` Pemesanan kapal ini akan membantu Aspo mengamankan daya saing armadanya dalam jangka panjang, baik dari segi teknologi maupun harga."
"positive","Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .","Melalui perjanjian tersebut, Ramirent akan memperluas jangkauan peralatan dan layanan yang diberikannya kepada Destia, kata direktur pelaksana Ramirent Finland, Kari Aulasmaa."
"positive","Finnish Metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for Klabin 's Tel+maco Borba mill in the Brazilian state of Paran+è .","Metso Finlandia akan memasok jalur penanganan dan pemutihan kayu baru, serta pembangunan kembali jalur pencucian kraft liner untuk pabrik Tel+maco Borba milik Klabin di negara bagian Paran+è, Brasil."
"positive","In addition , Kone signed a two-year maintenance contract for the escalators .","Selain itu, Kone menandatangani kontrak pemeliharaan eskalator selama dua tahun."
"positive","Our superior customer centricity and expertise in digital services set us apart from our competitors .","Sentrisitas pelanggan yang unggul dan keahlian kami dalam layanan digital membedakan kami dari para pesaing kami."
"positive","In Middle East & North Africa , Tecnotree has grown considerably in the recent years .","Di Timur Tengah & Afrika Utara, Tecnotree telah berkembang pesat dalam beberapa tahun terakhir."
"positive","The effect of the savings will be noticeable as of the beginning of 2010 .","Dampak penghematan ini akan terlihat mulai awal tahun 2010 ."
"positive","Turnover rose to EUR21m from EUR17m .","Omset naik menjadi EUR21m dari EUR17m ."
"positive","The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .","Pertumbuhan penjualan bersih pada semester pertama tahun 2008 sebesar 28 % dibandingkan dengan semester pertama tahun 2007 ."
"positive","`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .","`` Penjualan batu pelapis juga bagus di awal musim gugur, dan buku pesanan kuat hingga akhir tahun."
"positive","EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .","EBIT berjumlah EUR 14,4 juta, dibandingkan dengan kerugian sebesar EUR 0,3 juta pada periode yang sama tahun 2009."
"positive","The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .","Kantor baru, yang berlokasi di Shenzhen, akan memperkuat kehadiran Vaisala yang sudah berusia 10 tahun di China."
"positive","` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC .","`Sangat direkomendasikan' adalah Nokian Z G2 menurut `penilaian ADAC' dalam uji ban musim panas terbaru dari asosiasi mobil Jerman ADAC."
"positive","Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .","Laba operasional dan penjualan bersih untuk periode enam bulan meningkat, masing-masing dari EUR7,5 juta dan EUR655,5 juta, dibandingkan dengan periode yang sama di tahun 2005."
"positive","Turnover surged to EUR61 .8 m from EUR47 .6 m due to increasing service demand , especially in the third quarter , and the overall growth of its business .","Omset melonjak menjadi EUR61,8 m dari EUR47,6 m karena meningkatnya permintaan layanan, terutama pada kuartal ketiga, dan pertumbuhan bisnis secara keseluruhan."
"positive","One of Uponor 's promising future products is a hydronic cooling system .","Salah satu produk masa depan yang menjanjikan dari Uponor adalah sistem pendingin hidronik."
"positive","Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .","Metsaliitto , bagaimanapun , mempersempit kerugian bersih untuk kuartal kedua 2007 menjadi 5,0 juta euro $ 6,9 juta dari 61 juta euro $ 83,7 juta tahun lalu ."
"positive","The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .","Broker Belanda mencatat bahwa Nokian Tires melaporkan kuartal pertama yang baik di tahun 2006, di atas atau sejalan dengan konsensus."
"positive","Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .","Cargotec Germany GmbH telah diberikan kontrak oleh Stadtverwaltung Mainz untuk badan sasis di bawah prosedur Terbuka."
"positive","Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .","Pejabat kota Grapevine pada bulan September menyetujui potongan pajak dan hibah senilai $35 juta untuk perluasan tersebut."
"positive","`` Demand for sports equipment was good in 2005 .","`` Permintaan alat olah raga cukup bagus pada 2005 ."
"positive","It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .","Itu juga berubah menjadi laba per saham (EPS) sebesar EUR 0,08 versus kerugian per saham sebesar EUR 0,04."
"positive","Unit costs for flight operations fell by 6.4 percent .","Biaya unit untuk operasi penerbangan turun 6,4 persen."
"positive","Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .","Penjualan bersih konsolidasi meningkat 16% hingga mencapai EUR74,8 juta, sedangkan laba operasi mencapai EUR0,9 juta dibandingkan dengan kerugian EUR0,7 juta pada periode tahun sebelumnya."
"positive","EPS from continuing operations came in at 0.30 eur , up from 0.17 .","EPS dari operasi yang berlanjut masuk pada 0,30 eur, naik dari 0,17."
"positive","According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .","Menurut analis kelompok keuangan Nordik Nordea, Sami Sarkamies, hal ini membuat portofolio Nokia kembali kompetitif."
"positive","More than 200 volunteers from Fiskars , the garden tool company , Home Depot ( NYSE : HD ) , the city of Baltimore and the neighborhood are working right now to create a garden sanctuary - in a single day .","Lebih dari 200 sukarelawan dari Fiskars, perusahaan alat berkebun, Home Depot (NYSE: HD), kota Baltimore dan lingkungan sekitarnya saat ini sedang bekerja untuk membuat suaka taman—dalam satu hari."
"positive","The group will expand the chain to include 45 stores .","Grup ini akan memperluas jaringannya hingga mencakup 45 toko."
"positive","Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .","Managing Director Kari Inkinen mengatakan bahwa operasi penyewaan Sponda berkembang sangat baik."
"positive","Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .","Pendapatan Seppala meningkat 0,2% menjadi EUR10,1 juta. Di Finlandia, pendapatan turun 2,4% menjadi EUR6,8 juta, sementara penjualan di luar negeri naik 6,2% menjadi EUR3,3 juta. Penjualan meningkat di semua negara Baltik serta di Rusia dan Ukraina."
"positive","Swiss franc surged to record 1.42 euros after it reported sharpest gain in manufacturing in March .","Franc Swiss melonjak ke rekor 1,42 euro setelah melaporkan kenaikan paling tajam di bidang manufaktur pada bulan Maret."
"positive","Metsaliitto said that it will book a minor gain of less than EUR1 .0 m from the transaction .","Metsaliitto mengatakan bahwa pihaknya akan membukukan keuntungan kecil kurang dari EUR1,0 juta dari transaksi tersebut."
"positive","The company will also be compensated for acting as a reserve batch plant .","Perusahaan juga akan mendapat kompensasi karena bertindak sebagai pabrik batch cadangan."
"positive","Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .","Laba operasional sebesar EUR 9,8 juta, dibandingkan dengan kerugian sebesar EUR 12,7 juta pada periode yang sama tahun 2009."
"positive","Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers .","Melalui akuisisi Satlan, Teleste berencana untuk lebih memperluas kehadiran pasarnya sebagai mitra layanan video untuk operator kabel, penyiar dan penyedia layanan IPTV."
"positive","According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .","Menurut Karhinen, OP-Pohjola merupakan perusahaan yang menarik karena kerjasama akan membawa peluang besar bagi pelanggan dan perusahaan itu sendiri."
"positive","Net profit was 35.5 mln compared with 29.8 mln .","Laba bersih adalah 35,5 juta dibandingkan dengan 29,8 juta."
"positive","Production will expand to other of Elcoteq 's locations including Mexico and Hungary during 2010 .","Produksi akan diperluas ke lokasi Elcoteq lainnya termasuk Meksiko dan Hongaria selama 2010 ."
"positive","`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .","`` Pengiriman UPM meningkat selama kuartal ketiga sebesar 4 persen, dan efisiensi operasi meningkat,''' kata Kepala Eksekutif Jussi Pesonen."
"positive","As a result , the distribution companies will start to distribute , in addition to their current product offering , Shimano reels , rods and other Shimano fishing tackle products on an exclusive basis .","Akibatnya, perusahaan distribusi akan mulai mendistribusikan, selain penawaran produk mereka saat ini, gulungan Shimano, joran dan produk alat pancing Shimano lainnya secara eksklusif."
"positive","He believes that the soy-oats have a good chance of entering the UK market .","Dia percaya bahwa oat kedelai memiliki peluang bagus untuk memasuki pasar Inggris."
"positive","The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .","Deposito batu sabun di wilayah Medvezhyegorsk diperkirakan akan meningkatkan cadangan Tulikivi saat ini secara signifikan."
"positive","`` We have analyzed Kaupthing Bank Sweden and found a business which fits well into Alandsbanken , '' said Alandsbanken 's chief executive Peter Wiklof in a statement .","`` Kami telah menganalisis Kaupthing Bank Swedia dan menemukan bisnis yang cocok dengan Alandsbanken,'' kata kepala eksekutif Alandsbanken Peter Wiklof dalam sebuah pernyataan."
"positive","Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .","Indikator teknis untuk saham adalah bullish dan S&P memberi NOK 4 BINTANG positif dari 5 peringkat beli ."
"positive","Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .","Laba periode tersebut adalah EUR 5,9 juta, naik dari EUR 1,3 juta."
"positive","Lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , Zahariev said .","Produksi timbal, pada gilirannya, harus meningkat menjadi 60.000 ton hingga tahun 2009 yang merupakan peningkatan dua kali lipat dari tingkat kapasitas saat ini, kata Zahariev."
"positive","This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .","Representasi baru ini memperluas kehadiran global Comptel ke total 18 negara, melayani lebih dari 250 pelanggan di lebih dari 80 negara di seluruh dunia."
"positive","21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .","21 Oktober 2010 - Perusahaan perikanan Finlandia Rapala VMC Corp ( HEL : RAP1V ) mengatakan hari ini laba bersihnya naik menjadi EUR18,9 juta untuk sembilan bulan pertama tahun 2010 dari EUR15,1 juta untuk periode yang sama tahun sebelumnya ."
"positive","The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol .","Kedua perusahaan juga akan bermitra dalam mengembangkan lebih lanjut merek penurun kolesterol Raiso, Benecol."
"positive","Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .","Pendapatan operasional naik menjadi EUR 696,4 juta dari EUR 600,3 juta pada tahun 2009 ."
"positive","Diluted loss per share stood at EUR 0.15 versus EUR 0.26 .","Kerugian per saham terdilusi berdiri di EUR 0,15 versus EUR 0,26."
"positive","The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper .","Perusahaan ini kini mengintensifkan operasi smelter dan meningkatkan kapasitas produksi tahunannya menjadi 230.000 ton tembaga."
"positive","Clothing retail chain Sepp+Æl+Æ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .","Penjualan rantai ritel pakaian Sepp+Æl+Æ meningkat sebesar 8% menjadi EUR 155,2 juta , dan laba operasional naik menjadi EUR 31,1 juta dari EUR 17,1 juta pada tahun 2004 ."
"positive","In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .","Dalam sembilan bulan pertama tahun 2010, kerugian bersih perusahaan menyempit menjadi EUR415.000 dari EUR7,4 juta pada periode yang sama tahun 2009."
"positive","`` The lowering of prices by us and by our competitors shows that the real estate market has stabilised and returned into balance and apartments are acquiring a fair price in the eyes of our clients .","`` Penurunan harga yang dilakukan oleh kami dan pesaing kami menunjukkan bahwa pasar real estat telah stabil dan kembali seimbang dan apartemen memperoleh harga yang wajar di mata klien kami."
"positive","Finnair expands : Finnair plans to add more flights on routes to Hong Kong , India and Russia .","Finnair berkembang: Finnair berencana untuk menambah lebih banyak penerbangan pada rute ke Hong Kong, India dan Rusia."
"positive","Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .","Laba setelah pajak untuk periode tersebut mencapai EUR0,9 juta, dari EUR0,01 juta tahun lalu."
"positive","Repeats sees 2008 EBITA above 18 pct of sales .","Repeats melihat EBITA 2008 di atas 18 persen penjualan."
"positive","Metrics in QPR ScoreCard now support date , text and milestone-based values , which improve its support for managing projects around performance or process-related content .","Metrik di QPR ScoreCard kini mendukung nilai berbasis tanggal, teks, dan pencapaian, yang meningkatkan dukungannya untuk mengelola proyek seputar kinerja atau konten terkait proses."
"positive","Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .","Pendapatan tumbuh 12 persen menjadi (x20ac) 3,6 miliar (US$ 4,5 miliar)."
"positive","In Q1 of 2010 , Bank of +_land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .","Pada Q1 tahun 2010, pendapatan bunga bersih Bank of +_land meningkat dari EUR 9,1 juta menjadi EUR 9,7 juta."
"positive","Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .","Divisi Pengecoran melaporkan penjualannya meningkat sebesar 9,7 % menjadi EUR 63,1 juta dari EUR 57,5 ​​juta pada periode yang sama tahun 2006 , dan penjualan divisi Bengkel Mesin meningkat sebesar 16,4 % menjadi EUR 41,2 juta dari EUR 35,4 juta pada periode yang sama tahun 2006 ."
"positive","Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .","Pengembang solusi pesan Finlandia Tecnomen Corporation (OMX Helsinki: TEM1V) mengatakan pada hari Kamis (11 Desember) bahwa mereka telah menerima pesanan perluasan untuk solusi Pengisian Konvergen di Amerika Latin."
"positive","Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .","Suominen Corporation Finlandia yang mengkhususkan diri dalam tisu basah , kain bukan tenunan , dan kemasan fleksibel melaporkan penjualan bersih sebesar EUR 44,1 juta pada kuartal kedua tahun 2010 , naik dari EUR 43,3 juta pada kuartal kedua tahun 2009 ."
"positive","Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .","Pembuat baja Finlandia Rautaruukki Oyj ( HEL : RTRKS ) , atau Ruukki , mengatakan hari ini kerugian bersihnya menyusut menjadi EUR 49 juta ( USD 68,2 juta ) untuk sembilan bulan pertama tahun 2010 dari EUR 229 juta untuk periode yang sama tahun lalu ."
"positive","The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","Margin pemurnian untuk tahun ini adalah $13,39-bbl, dibandingkan dengan $10,46-bbl pada tahun sebelumnya."
"positive","A portion , $ 12.5 million , will be recorded as part of its winnings in a prior patent dispute with Finnish phone maker Nokia Oyj .","Sebagiannya, senilai $12,5 juta, akan dicatat sebagai bagian dari kemenangannya dalam sengketa paten sebelumnya dengan pembuat telepon asal Finlandia, Nokia Oyj."
"positive","Estonia 's beer market overall grew three percent last year to 130 million liters .","Pasar bir Estonia secara keseluruhan tumbuh tiga persen tahun lalu menjadi 130 juta liter."
"positive","Operating profit totaled EUR 17.7 mn compared to EUR 17.6 mn in the corresponding period in 2007 .","Laba operasional berjumlah EUR 17,7 juta dibandingkan dengan EUR 17,6 juta pada periode yang sama tahun 2007 ."
"positive","This bold spinning 360 red fabric design is set beautifully on Ercols Napoli sofa .","Desain kain merah 360 berputar yang berani ini dipasang dengan indah di sofa Ercols Napoli."
"positive","In September 2010 , the Finnish group agreed to buy Danish company Rose Poultry A-S for up to EUR23 .9 m in a combination of cash and stock .","Pada bulan September 2010, kelompok Finlandia setuju untuk membeli perusahaan Denmark Rose Poultry A-S hingga EUR23,9 m dalam kombinasi uang tunai dan saham."
"positive","`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said .","""Kami mencapai kesepakatan dengan serikat pekerja bahwa penerbangan akan berlanjut seperti biasa,"" kata juru bicara Finnair Usko Maatta."
"positive","Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","Pendapatan tumbuh sebesar 2 persen menjadi x20ac 580 juta $743 juta, dari x20ac 569 juta."
"positive","Finnish financial software developer Basware Oyj said today it will provide its invoice automation ( IA ) solution to an unnamed major retail company in the USA in a deal , worth more than EUR300 ,000 .","Pengembang perangkat lunak keuangan Finlandia Basware Oyj mengatakan hari ini akan memberikan solusi otomatisasi faktur (IA) kepada sebuah perusahaan ritel besar yang tidak disebutkan namanya di AS dalam sebuah kesepakatan, senilai lebih dari EUR300.000."
"positive","Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .","Finnish Bore yang dimiliki oleh keluarga Rettig baru-baru ini berkembang melalui akuisisi perusahaan pelayaran yang lebih kecil."
"positive","The members of the management team will contribute to the adjustment measures with temporary salary cut of 5 % .","Anggota tim manajemen akan berkontribusi pada langkah penyesuaian dengan pemotongan gaji sementara sebesar 5%."
"positive","The shopping center to be opened in St. Petersburg , Russia in November 2010 will turn the cash flow of Finnish department store chain Stockmann 's Russian operations positive for the first time in 2011 .","Pusat perbelanjaan yang akan dibuka di St . Petersburg , Rusia pada November 2010 akan mengubah arus kas operasi toko serba ada Finlandia Stockmann di Rusia menjadi positif untuk pertama kalinya pada tahun 2011 ."
"positive","` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC .","`Sangat direkomendasikan ' adalah Nokian Z G2 menurut ` penilaian ADAC ' dalam tes ban musim panas terbaru dari asosiasi mobil ADAC Jerman ."
"positive","Asimilar agreement was signed between China Mobile Ltd. ( SEHK : 0941 and NYSE : CHL ) , the largest mobile carrier , and theGPS and social networking service provider , promoting GyPSii service before Beijing 2008 Olympic Games , according to thelatest news .","Perjanjian serupa ditandatangani antara China Mobile Ltd. (SEHK: 0941 dan NYSE: CHL), operator seluler terbesar, dan penyedia layanan GPS dan jejaring sosial, yang mempromosikan layanan GyPSii sebelum Olimpiade Beijing 2008, menurut berita terbaru."
"positive","Sales of clothing developed best .","Penjualan pakaian berkembang paling baik."
"positive","Stora Enso R shares rose 1.20 pct to 11.84 eur , UPM-Kymmene was also dragged higher , rising 1.68 pct to 17.56 eur and M-Real B added 2.38 pct to 4.30 eur .","Saham Stora Enso R naik 1,20 persen menjadi 11,84 eur , UPM-Kymmene juga terseret lebih tinggi , naik 1,68 persen menjadi 17,56 eur dan M-Real B bertambah 2,38 persen menjadi 4,30 eur ."
"positive","The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .","Perusahaan juga mengatakan pada 16 November 2006, Dana Real Estat I Ky menandatangani perjanjian dengan pembuat jendela Finlandia Fenestra Oy untuk membangun pabrik jendela di Forssa, Finlandia selatan."
"positive","Recovery has been evident in the liquid handling business , particularly in areas outside Europe and primarily in North America and Asia .","Pemulihan telah terbukti dalam bisnis penanganan cairan, khususnya di daerah di luar Eropa dan terutama di Amerika Utara dan Asia."
"positive","To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .","Untuk memastikan biaya operasional yang rendah untuk jaringan radio, modul BTS dapat dikonfigurasi, perangkat lunak ditingkatkan dan didiagnosis dari jarak jauh."
"positive","` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .","""Prospek stabil mencerminkan posisi pasar Nokia yang kuat di pasar handset mobile global, arus kas yang kuat, dan neraca yang sangat konservatif,"" kata Raab."
"positive","Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .","Metso akan memasok peralatan untuk dua jalur proses di proyek bijih besi baru Kaunisvaara Northland Resources di Swedia yang mengeksploitasi deposit bijih besi Tapuli dan Sahavaara."
"positive","This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .","Penugasan ini memperkuat posisi Poyry sebagai penyedia jasa teknik dan proyek internasional untuk industri proses kimia."
"positive","Poyry is recognized as one of the world 's leading advisors to the global forestry industry .","Poyry dikenal sebagai salah satu penasihat terkemuka dunia dalam industri kehutanan global."
"positive","Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .","Metso Paper dari Finlandia telah mendapatkan kontrak untuk membangun kembali pabrik pulp Sabah Forest Industries (SFI) di Sabah, Malaysia."
"positive","We are honored to be acknowledged for our commitment to the industry , especially in Asia Pacific . ''","Kami merasa terhormat atas pengakuan atas komitmen kami terhadap industri ini, khususnya di Asia Pasifik. ''"
"positive","In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .","Pada kuartal ketiga tahun 2010, penjualan bersih meningkat sebesar 5,2% menjadi EUR 205,5 juta, dan laba operasional sebesar 34,9% menjadi EUR 23,5 juta."
"positive","We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .","Kami dapat memanfaatkan pengalaman kami dari sejumlah proyek jembatan serupa di negara-negara Nordik."
"positive","In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .","Pada bulan Juli-September 2008, penjualan bersih YIT meningkat menjadi EUR 970,8 juta, dibandingkan dengan EUR 906,8 juta pada periode yang sama tahun 2007."
"positive","The company will enhance the GPRS capability in the existing 12 IDEA telecom service areas and add 10 more service areas to its network .","Perusahaan akan meningkatkan kemampuan GPRS di 12 area layanan telekomunikasi IDEA yang ada dan menambah 10 area layanan lagi ke jaringannya."
"positive","The CL51 is designed to measure cloud base height and vertical visibility in all weather conditions , which makes it an ideal instrument for meteorological applications that rely on reliable cloud height detection .","CL51 dirancang untuk mengukur ketinggian dasar awan dan visibilitas vertikal dalam segala kondisi cuaca, sehingga menjadikannya instrumen ideal untuk aplikasi meteorologi yang mengandalkan deteksi ketinggian awan yang andal."
"positive","Revenues at the same time grew 14 percent to 43 million euros .","Pendapatan di saat yang sama tumbuh 14 persen menjadi 43 juta euro."
"positive","Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .","Cargotec Corporation , Siaran Pers , 26 Agustus 2008 pukul 10 pagi waktu Finlandia Area bisnis MacGREGOR Cargotec yang menyediakan solusi penanganan kargo laut dan penanganan beban lepas pantai telah menerima pesanan retrofit derek lepas pantai yang signifikan."
"positive","`` The acquisition of Elektros Pavara completes KONE 's market expansion strategy in the Baltic Countries .","`` Akuisisi Elektros Pavara melengkapi strategi ekspansi pasar KONE di Negara Baltik."
"positive","Pioneer Library System was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in The Big Read , the largest federal reading program in U.S. history .","Pioneer Library System adalah salah satu dari 127 perpustakaan, kotamadya, seni, budaya dan organisasi pendidikan tinggi dan sains yang telah diberikan hibah untuk berpartisipasi dalam The Big Read, program membaca federal terbesar dalam sejarah AS."
"positive","KESKO FOOD LTD PRESS RELEASE 04.01.2006 AT 13.00 Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new K-food retailers .","KESKO FOOD LTD SIARAN PERS 04.01.2006 PUKUL 13.00 Kesko Food Ltd meluncurkan kampanye TV besar untuk merekrut sebanyak seratus pengecer K-food baru."
"positive","- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .","- Laba operasional naik 26,9% menjadi EUR 105,8 (83,4) juta."
"positive","Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .","Laba operasional adalah EUR 139,7 juta, naik 23% dari EUR 113,8 juta."
"positive","Russia 's top container shipping group , Fesco , and Finnish logistics company Nurminen Logistics have started a pilot project offering clients direct intermodal transportation service from Finland to Asia Pacific countries , Fesco said in a statement .","Grup pelayaran peti kemas terkemuka Rusia, Fesco, dan perusahaan logistik Finlandia Nurminen Logistics telah memulai proyek percontohan yang menawarkan layanan transportasi antarmoda langsung kepada klien dari Finlandia ke negara-negara Asia Pasifik, kata Fesco dalam sebuah pernyataan."
"positive","The layoffs were aimed at reaching an annual savings target of 1.5 billion euros $ 2 billion by the end of 2010 .","PHK itu ditujukan untuk mencapai target penghematan tahunan sebesar 1,5 miliar euro $ 2 miliar pada akhir tahun 2010 ."
"positive","Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .","Laba operasional untuk periode sembilan bulan meningkat dari EUR13,6 m , sedangkan penjualan bersih meningkat dari EUR394,7 m , dibandingkan dengan periode yang sama tahun 2005 ."
"positive","The company intends to raise production capacity in 2006 .","Perusahaan bermaksud untuk meningkatkan kapasitas produksi pada tahun 2006 ."
"positive","ADP News - Nov 18 , 2008 - Finnish AC drives manufacturer Vacon Oyj OMX : VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe .","ADP News - 18 Nov 2008 - Produsen penggerak AC Finlandia Vacon Oyj OMX : VAC1V hari ini mengatakan bahwa mereka telah mendirikan kantor perwakilan baru di Rumania dan Ukraina untuk melayani pasar yang berkembang di Eropa timur dan tenggara ."
